id,nome,tipoEstacao,codigoAdicional,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,responsavelSigla,operadoraSigla,areaDrenagem,latitude,longitude,altitude
75601000,BOSSOROCA,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO ICAMAQUÃ,RIO GRANDE DO SUL,BOSSOROCA,FEPAM-RS,FEPAM-RS,,-28.8192,-54.9358,
75650000,ITACURUBI,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO ICAMAQUÃ,RIO GRANDE DO SUL,BOSSOROCA,ANA,CPRM,1380.0,-28.7425,-55.1619,
75650010,PROP. RURAL ITACURUBI (CPRM),Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO ICAMAQUÃ,RIO GRANDE DO SUL,ITACURUBI,SEMA-RS,SEMA-RS,1344.0,-28.7425,-55.1625,
75650900,PASSO DO NOVO STO. ANT. MISSÕES,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO ICAMAQUÃ,RIO GRANDE DO SUL,SÃO BORJA,SEMA-RS,SEMA-RS,3704.0,-28.6825,-55.5794,
75700000,PASSO DO NOVO,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO ICAMAQUÃ,RIO GRANDE DO SUL,SÃO BORJA,ANA,CPRM,3710.0,-28.6828,-55.5794,50.0
75700001,SÃO BORJA,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO ICAMAQUÃ,RIO GRANDE DO SUL,SÃO BORJA,FEPAM-RS,FEPAM-RS,,-28.6828,-55.5794,
75705000,PONTE DO RIO ICAMAQUA,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO ICAMAQUÃ,RIO GRANDE DO SUL,SANTO ANTÔNIO DAS MISSÕES,ANA,ANA,4140.0,-28.6558,-55.6956,40.0
75710000,SÃO BORJA,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO ICAMAQUÃ,RIO GRANDE DO SUL,SÃO BORJA,FEPAM-RS,FEPAM-RS,,-28.5539,-55.9117,
75770000,SANTO TOMÉ (DNCPVN-580),Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO URUGUAI,ARGENTINA,ARGENTINA,ARGENTINA,ARGENTINA,120000.0,-28.5503,-56.0269,
75780000,PASSO SÃO BORJA,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO URUGUAI,RIO GRANDE DO SUL,SÃO BORJA,ANA,CPRM,125000.0,-28.6244,-56.0369,47.0
75830000,PASSO DO BUTUI,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO BUTUÍ,RIO GRANDE DO SUL,MAÇAMBARÁ,ANA,ANA,203.0,-29.0156,-55.6808,100.0
75831000,PASSO BUTUÍ BR 472 S. BORJA,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO BUTUÍ,RIO GRANDE DO SUL,SÃO BORJA,SEMA-RS,SEMA-RS,1639.0,-28.8531,-56.0861,
75831005,SÃO BORJA,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO BUTUÍ,RIO GRANDE DO SUL,SÃO BORJA,FEPAM-RS,FEPAM-RS,,-28.8567,-56.0819,
75881800,PCH RINCÃO BARRAMENTO,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO IJUIZINHO,RIO GRANDE DO SUL,ENTRE-IJUIS,RINCÃO,RINCÃO,2108.0,-28.4208,-54.2978,216.0
75881900,PCH RINCÃO JUSANTE,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO IJUIZINHO,RIO GRANDE DO SUL,ENTRE-IJUIS,RINCÃO,RINCÃO,2108.0,-28.4228,-54.3006,216.0
75890000,ALVEAR (DNCPVN-582),Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO URUGUAI,ARGENTINA,ARGENTINA,ARGENTINA,ARGENTINA,131000.0,-29.1136,-56.5544,
75900000,ITAQUI,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO URUGUAI,RIO GRANDE DO SUL,ITAQUI,ANA,CPRM,131000.0,-29.1175,-56.5544,42.0
75900001,ITAQUI,Fluviométrica,,7 - RIO URUGUAI,"75 - RIOS URUGUAI,IJUÍ E OUTROS",RIO URUGUAI,RIO GRANDE DO SUL,ITAQUI,CGT ELETROSUL,CGT ELETROSUL,131000.0,-29.1178,-56.5542,
76030000,PARADA CHAGAS RL 1,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",BANHADO DO PAU FINCADO,RIO GRANDE DO SUL,CACEQUI,ANA,ANA,105.0,-29.7469,-54.3031,97.0
76050000,SÃO LUCAS,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ-MIRIM,RIO GRANDE DO SUL,SÃO PEDRO DO SUL,DEPRC,DEPRC,1210.0,-29.7456,-54.4364,88.0
76069450,PCH QUEBRA DENTES MONTANTE 2,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,QUEVEDOS,QUEVEDOS,574.0,-29.2586,-53.9442,335.0
76069500,PCH QUEBRA DENTES MONTANTE 1,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,QUEVEDOS,QUEVEDOS,633.0,-29.2661,-53.9483,333.0
76069900,PCH QUEBRA DENTES BARRAMENTO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,QUEVEDOS,QUEVEDOS,840.0,-29.3642,-54.0117,314.0
76070000,JÚLIO DE CASTILHOS,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,DNOS,DNOS,864.0,-29.3819,-54.015,
76070500,PCH QUEBRA DENTES JUSANTE,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,QUEVEDOS,QUEVEDOS,865.0,-29.3897,-54.0189,220.0
76077000,USINA QUEBRA DENTE,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,ANA,ANA,864.0,-29.3819,-54.0317,160.0
76081000,GUAÇUPI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO GUAÇUPI,RIO GRANDE DO SUL,SÃO MARTINHO DA SERRA,ANA,ANA,577.0,-29.4044,-53.9831,260.0
76084000,PCH CACHOEIRA CINCO VEADOS BARRAMENTO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,RINCÃO ALBINOS,RINCÃO ALBINOS,1490.0,-29.4192,-54.05,195.0
76084040,PCH CACHOEIRA CINCO VEADOS JUSANTE,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,RINCÃO ALBINOS,RINCÃO ALBINOS,1530.0,-29.4208,-54.0528,178.0
76085000,CACHOEIRA 5 VEADOS,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,ANA,CPRM,1540.0,-29.4289,-54.0542,160.0
76086000,PCH RINCÃO SÃO MIGUEL BARRAMENTO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,RINCÃOSÃOMIGUEL,RINCÃOSÃOMIGUEL,1620.0,-29.4492,-54.0922,153.0
76086500,PCH RINCÃO SÃO MIGUEL JUSANTE,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,QUEVEDOS,RINCÃOSÃOMIGUEL,RINCÃOSÃOMIGUEL,1630.0,-29.4558,-54.0933,149.0
76100000,VILA CLARA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,SÃO PEDRO DO SUL,ANA,CPRM,2790.0,-29.5561,-54.3422,80.0
76110000,SÃO VICENTE DO SUL,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,SÃO VICENTE DO SUL,FEPAM-RS,FEPAM-RS,,-29.6656,-54.4722,
76111000,SÃO VICENTE DO SUL (RIO IBICUÍ),Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,SÃO VICENTE DO SUL,FEPAM-RS,FEPAM-RS,,-29.8364,-54.7981,
76111010,PASSO SANTA VITÓRIA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,CACEQUI,SEMA-RS,SEMA-RS,5650.0,-29.8372,-54.7981,
76111100,SÃO FRANCISCO DE ASSIS,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,SÃO FRANCISCO DE ASSIS,FEPAM-RS,FEPAM-RS,,-29.6836,-55.1919,
76112000,PCH SALTO DO GUASSUPI ARROIO SOCAVÃO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO SOCAVÃO,RIO GRANDE DO SUL,QUEVEDOS,GUASSUPI,GUASSUPI,80.0,-29.4578,-54.1278,140.0
76115400,PCH SALTO DO GUASSUPI MONTANTE,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO GUASSUPI,RIO GRANDE DO SUL,QUEVEDOS,GUASSUPI,GUASSUPI,482.0,-29.4017,-53.9408,302.0
76115600,PCH SALTO DO GUASSUPI BARRAMENTO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO GUASSUPI,RIO GRANDE DO SUL,QUEVEDOS,GUASSUPI,GUASSUPI,566.0,-29.4092,-53.9975,292.0
76115800,PCH SALTO DO GUASSUPI RIO TOROPI MIRIM,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI-MIRIM,RIO GRANDE DO SUL,QUEVEDOS,GUASSUPI,GUASSUPI,434.0,-29.4611,-54.1942,565.0
76120000,PONTE TOROPI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO TOROPI,RIO GRANDE DO SUL,SÃO VICENTE DO SUL,ANA,ANA,3050.0,-29.6653,-54.4714,40.0
76149000,MAÇAMBARÁ,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO ITU,RIO GRANDE DO SUL,MAÇAMBARÁ,FEPAM-RS,FEPAM-RS,,-29.1983,-55.4778,
76150000,ALEGRETE (ARROIO IBIROCAI),Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO IBIROCAI,RIO GRANDE DO SUL,ALEGRETE,FEPAM-RS,FEPAM-RS,,-29.4678,-56.4753,
76150050,PONTE IBIROCAÍ,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO IBIROCAI,RIO GRANDE DO SUL,ALEGRETE,SEMA-RS,SEMA-RS,1689.0,-29.4683,-56.4756,
76150800,ARROIO CAPIVARI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO CAPIVARI,RIO GRANDE DO SUL,TAPES,FEPAM-RS,FEPAM-RS,,-30.7175,-51.4328,
76200000,PASSO SANTA VITÓRIA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,CACEQUI,ANA,ANA,5620.0,-29.8356,-54.7986,800.0
76220000,DOM PEDRITO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,DOM PEDRITO,FEPAM-RS,FEPAM-RS,,-31.1367,-54.3783,
76220900,PASSO DA FERRARIA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,DOM PEDRITO,SEMA-RS,SEMA-RS,228.0,-31.1417,-54.3806,
76240000,DOM PEDRITO/CORSAN,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,DOM PEDRITO,SEMA-RS,SEMA-RS,2150.0,-30.9947,-54.6856,
76250000,DOM PEDRITO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,DOM PEDRITO,ANA,ANA,456.0,-30.985,-54.6878,120.0
76250500,RIO SANTA MARIA (Dom Pedrito),Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,DOM PEDRITO,FEPAM-RS,FEPAM-RS,2150.0,-30.9744,-54.6872,
76251000,DOM PEDRITO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,DOM PEDRITO,ANA,CPRM,462.0,-30.9703,-54.6933,130.0
76257000,DOM PEDRITO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO TAQUAREMBOZINHO,RIO GRANDE DO SUL,DOM PEDRITO,FEPAM-RS,FEPAM-RS,,-30.9731,-54.4397,
76260000,PASSO DO GUTERRES,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO TAQUAREMBÓ,RIO GRANDE DO SUL,LAVRAS DO SUL,ANA,ANA,576.0,-30.8444444444444,-54.5441666666667,160.0
76285000,SANTANA DO LIVRAMENTO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO IBICUI DA FAXINA,RIO GRANDE DO SUL,SANTANA DO LIVRAMENTO,FEPAM-RS,FEPAM-RS,,-30.7919,-55.2092,
76289000,ROSÁRIO DO SUL,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ DA ARMADA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,FEPAM-RS,FEPAM-RS,,-30.5208,-55.0428,
76290000,PASSO DOS FARRAPOS,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ DA ARMADA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,SEMA-RS,SEMA-RS,4610.0,-30.5183,-55.0431,
76299000,IBICUÍ DA ARMADA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ DA ARMADA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,ANA,6000.0,-30.3006,-54.9164,60.0
76299200,ROSÁRIO DO SUL,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO VACAQUA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,FEPAM-RS,FEPAM-RS,,-30.4469,-55.0533,
76300000,PONTE IBICUI DA ARMADA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ DA ARMADA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,CPRM,6010.0,-30.2808,-54.9031,80.0
76305000,ROSÁRIO DO SUL,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,FEPAM-RS,FEPAM-RS,,-30.2628,-54.8833,
76310000,ROSÁRIO DO SUL,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,CPRM,12100.0,-30.2428,-54.9169,82.0
76310005,ROSÁRIO DO SUL,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,ANA,12100.0,-30.2519,-54.9008,100.0
76360000,AZEVEDO SODRÉ,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO CACEQUI,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,DEPRC,1290.0,-30.0722,-54.6403,100.0
76360001,AZEVEDO SODRÉ,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO CACEQUI,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,ANA,1230.0,-30.1069,-54.6356,100.0
76370000,AZEVEDO SODRÉ,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO CACEQUI,RIO GRANDE DO SUL,SÃO GABRIEL,ANA,ANA,1220.0,-30.1056,-54.6375,100.0
76371000,SÃO GABRIEL,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO CACEQUI,RIO GRANDE DO SUL,SÃO GABRIEL,FEPAM-RS,FEPAM-RS,,-30.1072,-54.6353,
76378900,PONTE SÃO SIMÃO CACEQUI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,CACEQUI,SEMA-RS,SEMA-RS,,-29.9433,-54.9317,
76379000,CACEQUI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,CACEQUI,FEPAM-RS,FEPAM-RS,,-29.9431,-54.9322,
76380000,CACEQUI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO CACEQUI,RIO GRANDE DO SUL,CACEQUI,ANA,ANA,1810.0,-29.9042,-54.8353,100.0
76380050,PONTE RS-640 / RIO CACEQUI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO CACEQUI,RIO GRANDE DO SUL,CACEQUI,SEMA-RS,SEMA-RS,1791.0,-29.895,-54.8531,
76390000,SAICA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO SAICA,RIO GRANDE DO SUL,CACEQUI,DEPRC,DEPRC,758.0,-29.8472,-54.9475,
76395000,PASSAGEM BR-287,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ-MIRIM,RIO GRANDE DO SUL,SANTA MARIA,ANA,ANA,473.0,-29.665,-54.1067,
76400000,FOZ DO RIO SANTA MARIA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,SÃO VICENTE DO SUL,ANA,ANA,21600.0,-29.7833333333333,-54.9333333333333,60.0
76410000,ROSÁRIO DO SUL,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO SAICA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,FEPAM-RS,FEPAM-RS,,-30.1292,-55.2469,
76420000,PASSO DA LAJE,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,TUPANCIRETÃ,ANA,ANA,690.0,-29.0903,-54.2942,320.0
76421000,PASSO DOS CARDOSOS,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JAGUARI,JAGUARI,JAGUARI,1420.0,-29.2739,-54.4381,212.0
76421010,PCH DOS GATOS,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JARÍ,HIDROTÉRMICA,HIDROTÉRMICA,1410.0,-29.2664,-54.4339,194.0
76421020,PCH UMBU,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JARÍ,HIDROTÉRMICA,HIDROTÉRMICA,1690.0,-29.3314,-54.4989,148.0
76430000,PCH RIO JAGUARI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JAGUARI,CEEE,CEEE,1810.0,-29.3656,-54.5031,
76430900,PCH FURNAS DO SEGREDO BARRAMENTO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JAGUARI,JAGUARI,JAGUARI,1840.0,-29.3656,-54.5044,152.0
76431000,PCH FURNAS DO SEGREDO JUSANTE,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JAGUARI,JAGUARI,JAGUARI,1830.0,-29.3803,-54.5103,141.0
76431990,JAGUARI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JAGUARI,FEPAM-RS,FEPAM-RS,,-29.4956,-54.6744,
76431995,PONTE RIO JAGUARI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JAGUARI,SEMA-RS,SEMA-RS,2326.0,-29.4997,-54.6889,
76440000,JAGUARI,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,JAGUARI,ANA,CPRM,2320.0,-29.4989,-54.6892,100.0
76460000,ERNESTO ALVES,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAQUARIZINHO,RIO GRANDE DO SUL,SANTIAGO,ANA,CPRM,926.0,-29.3625,-54.7353,300.0
76470000,PASSO DO JAGUARIZINHO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAQUARIZINHO,RIO GRANDE DO SUL,JAGUARI,ANA,ANA,1300.0,-29.4839,-54.7831,100.0
76490000,PASSO DO LORETO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO JAGUARI,RIO GRANDE DO SUL,SÃO FRANCISCO DE ASSIS,ANA,ANA,4600.0,-29.6833333333333,-54.95,80.0
76500000,JACAQUÁ,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,ALEGRETE,ANA,CPRM,27800.0,-29.6869,-55.1961,67.0
76500040,JACAQUÁ,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,ALEGRETE,SEMA-RS,SEMA-RS,27835.0,-29.6869,-55.1964,
76550000,PONTE DO MIRACATU,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO MIRACATU,RIO GRANDE DO SUL,SÃO FRANCISCO DE ASSIS,ANA,ANA,377.0,-29.4814,-55.2778,100.0
76555000,PASSO DO CAMILO,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",ARROIO MIRACATU,RIO GRANDE DO SUL,MANOEL VIANA,ANA,ANA,507.0,-29.5569,-55.3811,
76560000,MANOEL VIANA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,MANOEL VIANA,ANA,CPRM,29400.0,-29.5958,-55.4814,61.71
76560010,MANOEL VIANA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,MANOEL VIANA,FEPAM-RS,FEPAM-RS,,-29.5969,-55.4789,
76600000,PASSO DO ITAUM,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBICUÍ,RIO GRANDE DO SUL,ALEGRETE,ANA,ANA,31000.0,-29.4494,-55.7417,85.0
76628000,PCH RIO ITU,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO ITU,RIO GRANDE DO SUL,MANOEL VIANA,CEEE,CEEE,1560.0,-29.1975,-55.4806,
76630000,CACHOEIRA SANTA CECÍLIA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO ITU,RIO GRANDE DO SUL,ITAQUI,ANA,ANA,1560.0,-29.1992,-55.4842,100.0
76650000,PASSO DA CACHOEIRA,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO ITU,RIO GRANDE DO SUL,MANOEL VIANA,ANA,CPRM,2560.0,-29.3086,-55.7069,60.0
76660900,FUNDAÇÃO MARONNA ALEGRETE,Fluviométrica,,7 - RIO URUGUAI,"76 - RIOS URUGUAI,IBICUÍ E OUTROS",RIO IBIRAPUITÃ,RIO GRANDE DO SUL,ALEGRETE,SEMA-RS,SEMA-RS,2906.0,-30.0681,-55.6594,
