DATE,02HB001,02HB008,02HB013,02HB018,02HB025,02HB029,02HB031,AMMONIUM_6007600302,CALCIUM_6007600302,CHLORIDE_6007600302,MAGNESIUM_6007600302,NITRATES TOTAL_6007600302,POTASSIUM_6007600302,SODIUM_6007600302,AMMONIUM_6007600602,CALCIUM_6007600602,CHLORIDE_6007600602,MAGNESIUM_6007600602,NITRATES TOTAL_6007600602,POTASSIUM_6007600602,SODIUM_6007600602,AMMONIUM_6007601002,CALCIUM_6007601002,CHLORIDE_6007601002,MAGNESIUM_6007601002,NITRATES TOTAL_6007601002,POTASSIUM_6007601002,SODIUM_6007601002,AMMONIUM_6007601702,CALCIUM_6007601702,CHLORIDE_6007601702,MAGNESIUM_6007601702,NITRATES TOTAL_6007601702,POTASSIUM_6007601702,SODIUM_6007601702,AMMONIUM_6007601802,CALCIUM_6007601802,CHLORIDE_6007601802,MAGNESIUM_6007601802,NITRATES TOTAL_6007601802,POTASSIUM_6007601802,SODIUM_6007601802,AMMONIUM_6007602302,CALCIUM_6007602302,CHLORIDE_6007602302,MAGNESIUM_6007602302,NITRATES TOTAL_6007602302,POTASSIUM_6007602302,SODIUM_6007602302,AMMONIUM_6007605002,CALCIUM_6007605002,CHLORIDE_6007605002,MAGNESIUM_6007605002,NITRATES TOTAL_6007605002,POTASSIUM_6007605002,SODIUM_6007605002
2012-06-28,1.468,2.171,11.189,3.812,2.579,4.436,1.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,1.459,2.166,11.184,3.799,2.568,4.428,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,1.45,2.161,11.181,3.785,2.559,4.416,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-01,1.469,2.157,11.205,3.787,2.555,4.407,1.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-02,1.471,2.157,11.206,3.79,2.559,4.409,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-03,1.472,2.159,11.206,3.789,2.557,4.409,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,1.473,2.157,11.203,3.791,2.558,4.41,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,1.468,2.153,11.201,3.784,2.554,4.408,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,1.463,2.159,11.196,3.781,2.553,4.404,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-07,1.461,2.167,11.198,3.775,2.552,4.407,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-08,1.46,2.159,11.196,3.777,2.552,4.403,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,1.45,2.16,11.187,3.766,2.542,4.398,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-10,1.434,2.159,11.167,3.758,2.539,4.393,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,1.426,2.154,11.164,3.748,2.529,4.385,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,1.422,2.153,11.162,3.743,2.526,4.38,1.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,1.422,2.152,11.161,3.739,2.522,4.374,1.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-14,1.426,2.153,11.179,3.74,2.525,4.374,1.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-15,1.439,2.158,11.189,3.75,2.532,4.41,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,1.443,2.154,11.191,3.756,2.537,4.399,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-17,1.446,2.151,11.196,3.752,2.532,4.389,1.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,1.444,2.149,11.195,3.751,2.53,4.387,1.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,1.443,2.145,11.195,3.749,2.528,4.383,1.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,1.445,2.144,11.193,3.754,2.531,4.384,1.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-21,1.441,2.142,11.194,3.748,2.526,4.383,1.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-22,1.443,2.141,11.194,3.758,2.525,4.379,1.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,1.475,2.142,11.202,3.83,2.564,4.413,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-24,1.48,2.139,11.205,3.832,2.578,4.459,1.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-25,1.461,2.145,11.195,3.779,2.547,4.419,1.903,0.028,65.8,97.0,23.0,1.96,2.84,61.7,0.132,47.8,203.0,20.6,0.549,3.58,128.0,0.028,60.2,70.2,21.4,0.565,1.9,40.2,0.029,57.8,92.7,21.9,1.62,2.79,56.2,0.043,58.5,112.0,21.5,0.679,2.48,70.3,0.148,58.6,207.0,21.9,0.626,4.04,133.0,0.025,53.1,111.0,22.2,1.65,3.83,72.9
2012-07-26,1.611,2.196,11.312,3.995,2.654,4.541,1.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,1.553,2.159,11.233,3.923,2.649,4.515,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-28,1.505,2.15,11.206,3.841,2.592,4.457,1.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-29,1.493,2.144,11.2,3.815,2.572,4.431,1.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,1.486,2.144,11.197,3.8,2.558,4.417,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,1.543,2.218,11.234,3.839,2.618,4.583,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,1.574,2.186,11.233,3.909,2.64,4.564,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,1.515,2.167,11.204,3.839,2.597,4.491,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,1.503,2.153,11.2,3.817,2.575,4.451,1.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-04,1.493,2.16,11.197,3.806,2.566,4.438,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-05,1.518,2.182,11.216,3.87,2.603,4.483,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,1.503,2.155,11.2,3.837,2.59,4.466,1.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-07,1.486,2.15,11.195,3.808,2.566,4.435,1.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,1.48,2.147,11.193,3.792,2.555,4.419,1.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,1.476,2.158,11.196,3.793,2.559,4.426,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,1.561,2.201,11.25,3.919,2.607,4.616,1.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-11,1.725,2.229,11.411,4.169,2.758,4.773,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-12,1.686,2.21,11.286,4.132,2.76,4.695,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,1.58,2.184,11.216,3.959,2.67,4.567,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,1.55,2.197,11.208,3.917,2.644,4.563,1.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,1.535,2.183,11.205,3.905,2.623,4.518,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,1.518,2.172,11.201,3.878,2.605,4.486,1.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,1.507,2.168,11.201,3.859,2.59,4.467,1.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-18,1.501,2.161,11.204,3.847,2.578,4.45,1.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-19,1.495,2.157,11.203,3.84,2.573,4.44,1.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,1.49,2.155,11.202,3.832,2.568,4.435,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,1.483,2.155,11.201,3.819,2.562,4.427,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-22,1.474,2.158,11.2,3.809,2.555,4.422,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-23,1.473,2.153,11.195,3.805,2.549,4.416,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-24,1.463,2.148,11.198,3.797,2.545,4.411,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-25,1.465,2.152,11.198,3.796,2.543,4.403,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-26,1.469,2.151,11.199,3.794,2.54,4.402,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-27,1.477,2.167,11.203,3.821,2.557,4.433,1.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-28,1.476,2.16,11.204,3.822,2.563,4.437,1.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-29,1.469,2.15,11.201,3.812,2.548,4.417,1.904,0.017,66.4,95.9,20.7,1.64,3.01,60.8,0.135,49.4,170.0,17.7,0.684,3.58,117.0,0.017,61.9,70.3,18.8,0.573,1.94,41.9,0.019,62.2,97.0,20.6,1.51,3.09,63.1,0.021,60.0,110.0,19.2,0.734,2.69,73.0,0.063,60.6,195.0,19.2,0.825,4.21,131.0,0.018,60.2,106.0,20.6,1.7,3.96,73.1
2012-08-30,1.466,2.141,11.199,3.809,2.547,4.41,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,1.469,2.144,11.196,3.802,2.543,4.405,1.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-01,1.46,2.144,11.186,3.788,2.538,4.4,1.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-02,1.456,2.142,11.185,3.784,2.535,4.393,1.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-03,1.454,2.146,11.186,3.778,2.531,4.39,1.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-04,1.503,2.195,11.221,3.903,2.593,4.584,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-05,1.509,2.177,11.21,3.938,2.643,4.553,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-06,1.48,2.158,11.193,3.862,2.591,4.48,1.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-07,1.471,2.152,11.199,3.831,2.568,4.446,1.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-08,1.558,2.246,11.257,3.957,2.66,4.75,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-09,1.544,2.181,11.216,3.969,2.659,4.585,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-10,1.499,2.164,11.194,3.881,2.603,4.518,1.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-11,1.486,2.158,11.19,3.847,2.579,4.472,1.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-12,1.477,2.157,11.174,3.827,2.567,4.45,1.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-13,1.462,2.151,11.185,3.812,2.556,4.436,1.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-14,1.495,2.183,11.213,3.85,2.583,4.489,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-15,1.522,2.172,11.213,3.9,2.612,4.501,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-16,1.484,2.159,11.189,3.852,2.585,4.471,1.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-17,1.475,2.156,11.185,3.83,2.568,4.447,1.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-18,1.507,2.248,11.22,3.884,2.643,4.664,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-19,1.518,2.193,11.212,3.928,2.634,4.59,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-20,1.481,2.172,11.193,3.874,2.6,4.553,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-21,1.479,2.167,11.191,3.859,2.587,4.495,1.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-22,1.521,2.22,11.224,3.942,2.643,4.607,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-23,1.506,2.179,11.203,3.924,2.63,4.544,1.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-24,1.49,2.17,11.193,3.885,2.602,4.526,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-25,1.479,2.163,11.189,3.861,2.585,4.51,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-26,1.472,2.159,11.187,3.849,2.577,4.463,1.911,0.016,74.4,96.2,21.9,2.17,2.53,54.4,0.057,69.3,234.0,21.4,1.33,4.19,146.0,0.016,70.9,66.2,20.2,0.669,1.71,35.1,0.015,71.6,94.3,21.5,1.77,2.58,53.8,0.024,67.2,104.0,20.4,0.813,2.14,56.0,0.094,75.0,231.0,22.6,1.28,4.52,148.0,0.021,65.2,113.0,20.7,1.87,3.21,64.7
2012-09-27,1.468,2.158,11.185,3.84,2.572,4.446,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-28,1.464,2.157,11.185,3.835,2.568,4.438,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-29,1.469,2.156,11.19,3.833,2.567,4.435,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,1.518,2.158,11.214,3.875,2.58,4.439,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-01,1.494,2.156,11.198,3.869,2.587,4.453,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-02,1.485,2.154,11.193,3.854,2.578,4.444,1.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-03,1.483,2.16,11.194,3.851,2.577,4.441,1.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-04,1.484,2.158,11.196,3.856,2.578,4.443,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-05,1.479,2.155,11.19,3.85,2.573,4.437,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-06,1.481,2.166,11.198,3.855,2.579,4.455,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-07,1.477,2.16,11.188,3.852,2.578,4.443,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-08,1.471,2.162,11.186,3.845,2.573,4.439,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-09,1.47,2.154,11.187,3.842,2.568,4.432,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-10,1.47,2.157,11.189,3.843,2.569,4.431,1.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-11,1.482,2.158,11.193,3.856,2.574,4.435,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-12,1.478,2.155,11.195,3.854,2.577,4.44,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-13,1.472,2.166,11.189,3.852,2.58,4.442,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-14,1.56,2.233,11.252,3.971,2.653,4.572,1.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-15,1.565,2.188,11.225,4.014,2.672,4.549,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-16,1.525,2.173,11.204,3.943,2.635,4.53,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-17,1.507,2.169,11.196,3.91,2.613,4.495,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-18,1.497,2.166,11.193,3.896,2.606,4.478,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-19,1.493,2.16,11.191,3.884,2.595,4.479,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-20,1.51,2.19,11.208,3.914,2.618,4.511,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-21,1.508,2.18,11.199,3.92,2.621,4.498,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-22,1.497,2.169,11.2,3.899,2.607,4.486,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-23,1.596,2.273,11.263,4.064,2.715,4.69,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-24,1.618,2.227,11.241,4.136,2.752,4.668,1.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-25,1.546,2.198,11.212,4.009,2.684,4.595,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-26,1.521,2.185,11.204,3.957,2.651,4.546,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-27,1.59,2.273,11.264,4.058,2.728,4.732,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-28,1.649,2.284,11.278,4.19,2.799,4.784,1.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-29,1.678,2.301,11.303,4.198,2.806,4.805,1.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-30,1.726,2.321,11.347,4.26,2.853,4.883,1.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,1.706,2.311,11.306,4.266,2.862,4.848,1.956,0.016,71.7,65.2,17.4,1.48,2.71,39.3,0.051,70.3,147.0,13.8,1.07,3.03,95.5,0.021,67.8,55.0,15.9,0.756,2.01,31.8,0.018,69.0,65.1,16.5,1.71,3.06,38.0,0.028,63.7,65.8,15.6,0.811,1.91,39.8,0.034,70.0,111.0,13.9,0.888,2.64,68.9,0.023,63.7,74.8,15.2,2.2,3.52,46.7
2012-11-01,1.679,2.295,11.283,4.218,2.828,4.787,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-02,1.615,2.262,11.241,4.105,2.763,4.688,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-03,1.58,2.242,11.225,4.029,2.715,4.64,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-04,1.558,2.228,11.218,3.989,2.688,4.616,1.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-05,1.54,2.218,11.211,3.961,2.672,4.585,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-06,1.527,2.209,11.207,3.939,2.657,4.57,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-07,1.524,2.206,11.204,3.932,2.648,4.558,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-08,1.511,2.201,11.204,3.917,2.644,4.543,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-09,1.514,2.198,11.213,3.916,2.638,4.53,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-10,1.512,2.197,11.212,3.915,2.637,4.523,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-11,1.509,2.198,11.214,3.916,2.638,4.516,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-12,1.513,2.207,11.226,3.926,2.645,4.521,1.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-13,1.555,2.217,11.241,3.985,2.676,4.557,1.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-14,1.523,2.207,11.217,3.945,2.659,4.547,1.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-15,1.513,2.202,11.212,3.926,2.646,4.526,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-16,1.506,2.199,11.21,3.914,2.641,4.517,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-17,1.502,2.196,11.21,3.904,2.633,4.512,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-18,1.499,2.195,11.209,3.897,2.629,4.507,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-19,1.498,2.192,11.208,3.894,2.626,4.502,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-20,1.496,2.192,11.207,3.891,2.623,4.5,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-21,1.494,2.19,11.206,3.889,2.621,4.497,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-22,1.493,2.189,11.207,3.886,2.619,4.495,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-23,1.494,2.191,11.208,3.889,2.621,4.494,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-24,1.491,2.188,11.204,3.888,2.62,4.492,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-25,1.485,2.187,11.198,3.877,2.615,4.488,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
